,time,high,low,open,volume,volumeto,close,conversionType,conversionSymbol,Date,Sentiment,BMSB,SMA,RSI
1665,1622764800,39273.49,35617.03,39229.66,49661.48,1837944242.33,36861.5,direct,,2021-06-04,0.207359856,-52.593354767973636,38823.274761904766,39.723396138063805
1666,1622851200,37911.76,34846.16,36861.5,39864.17,1444088532.56,35538.4,direct,,2021-06-05,0.075967803,-67.54642985850631,38288.18476190476,37.568507205097035
1667,1622937600,36453.81,35264.34,35538.4,27469.69,986275148.28,35798.57,direct,,2021-06-06,0.136336576,-75.86084165644131,37779.03523809524,38.277547512174195
1668,1623024000,36790.39,33367.12,35798.57,52209.55,1850311020.63,33582.86,direct,,2021-06-07,0.190370049,-74.27143045566861,37304.30761904762,34.66661759905243
1669,1623110400,34061.09,31034.35,33582.86,88483.79,2890313261.68,33409.38,direct,,2021-06-08,0.225107536,-88.20811385158405,36853.03904761905,34.39304864635268
1670,1623196800,37528.42,32435.18,33409.38,92280.57,3249553573.38,37391.58,direct,,2021-06-09,0.146360104,-89.25689897114992,36882.549047619046,45.10247979532059
1671,1623283200,38387.2,35821.05,37391.58,63052.49,2338112083.52,36680.78,direct,,2021-06-10,0.212432076,-64.22393043115639,36696.043333333335,43.730309138965644
1672,1623369600,37665.85,35981.84,36680.78,43119.67,1596038876.7,37339.98,direct,,2021-06-11,0.181925171,-68.70547415191619,36695.54761904762,45.38965564471742
1673,1623456000,37445.32,34655.21,37339.98,40619.14,1450138289.51,35541.78,direct,,2021-06-12,0.207116794,-64.56627023817629,36602.70380952381,41.77103336139871
1674,1623542400,39374.68,34802.24,35541.78,46353.98,1727291768.5,39017.37,direct,,2021-06-13,0.186901725,-75.78659533432682,36807.490952380955,50.058522643384045
1675,1623628800,41025.42,38755.79,39017.37,68729.09,2740589573.6,40526.63,direct,,2021-06-14,0.231734825,-53.937812162181146,36887.91333333334,53.17512052694568
1676,1623715200,41307.06,39526.69,40526.63,48248.1,1943860792.12,40161.86,direct,,2021-06-15,0.224424959,-44.593810946159344,36972.41333333334,52.325215984961254
1677,1623801600,40487.98,38122.04,40161.86,48107.62,1883613058.48,38345.41,direct,,2021-06-16,0.191454903,-47.08378070468345,36927.19095238095,48.194300002860814
1678,1623888000,39537.42,37386.57,38345.41,41591.09,1599770630.8,38082.3,direct,,2021-06-17,0.124626095,-58.69151168138298,36905.450952380954,47.608008050242006
1679,1623974400,38201.23,35158.89,38082.3,60242.99,2207651943.63,35830.29,direct,,2021-06-18,0.198710098,-60.603101740943416,36912.56380952381,42.80781244474869
1680,1624060800,36443.26,34863.17,35830.29,44782.25,1601193146.33,35515.38,direct,,2021-06-19,0.181592733,-74.75280828978939,36955.601904761905,42.1675498766538
1681,1624147200,36139.95,33377.82,35515.38,56525.29,1964614466.35,35602.26,direct,,2021-06-20,0.225039422,-76.71039575351239,36952.729047619054,42.42340792125072
1682,1624233600,35760.61,31284.7,35602.26,111039.05,3650731161.39,31652.62,direct,,2021-06-21,0.201319707,-76.16811892669365,36684.24285714285,34.87058787545496
1683,1624320000,33312.87,28908.07,31652.62,129940.61,4060734244.07,32537.58,direct,,2021-06-22,0.18337319,-90.51753930620033,36486.817619047615,37.55323969062291
1684,1624406400,34831.93,31790.02,32537.58,60338.69,2037061709.14,33678.64,direct,,2021-06-23,0.138413072,-90.24574314507726,36301.18238095238,40.93164352521129
1685,1624492800,35267.23,32340.83,33678.64,38755.56,1311147481.02,34649.84,direct,,2021-06-24,0.144951049,-87.88711341404198,36083.095714285715,43.72240093044558
1686,1624579200,35494.5,31290.25,34649.84,91636.1,3027434524.39,31593.86,direct,,2021-06-25,0.200717613,-81.69298005412013,35832.25571428571,37.68844738186285
1687,1624665600,32680.58,30190.9,31593.86,58331.1,1826363014.48,32307.35,direct,,2021-06-26,0.125221133,-90.51260333448748,35678.396190476196,39.77810178761689
1688,1624752000,34754.5,32031.15,32307.35,60403.96,2002954688.79,34713.81,direct,,2021-06-27,0.13702218,-90.29403970865143,35626.74095238095,46.31718166376309
1689,1624838400,35292.57,33890.86,34713.81,41259.21,1424168416.33,34487.11,direct,,2021-06-28,0.160721776,-81.02934259516053,35669.80047619048,45.81251583401643
1690,1624924800,36624.75,34243.82,34487.11,44215.51,1578253520.29,35901.41,direct,,2021-06-29,0.14558649,-82.49620408117443,35788.46857142857,49.508695479195055
1691,1625011200,36090.37,34062.04,35901.41,39796.96,1388243727.19,35056.39,direct,,2021-06-30,0.14954029,-73.64761003233029,35677.26904761905,47.4271254966697
1692,1625097600,35065.41,32757.33,35056.39,36889.93,1238732543.23,33543.11,direct,,2021-07-01,0.064651228,-79.02520923449713,35527.85619047619,43.86988659691917
1693,1625184000,33968.47,32715.18,33543.11,33082.4,1102040372.36,33804.54,direct,,2021-07-02,0.048202643,-88.53775988005502,35359.501904761906,44.64236188621704
1694,1625270400,34944.91,33333.05,33804.54,17319.23,595117204.83,34682.84,direct,,2021-07-03,-0.080356828,-86.86755002804374,35318.6,47.268001121137054
1695,1625356800,35945.36,34390.95,34682.84,15950.93,563891553.21,35287.97,direct,,2021-07-04,0.15718112,-81.27829115302772,35141.009523809524,49.06067452662864
1696,1625443200,35290.8,33151.51,35287.97,31526.39,1072690410.4,33702.79,direct,,2021-07-05,0.205090634,-77.47561798929874,34816.06476190476,44.7672670568507
1697,1625529600,35096.65,33558.75,33702.79,32844.8,1123145329.6,34237.66,direct,,2021-07-06,0.198228479,-87.28572799251623,34533.96,46.469519906283736
1698,1625616000,35066.82,33807.42,34237.66,21784.2,752074468.65,33880.79,direct,,2021-07-07,0.127254166,-83.72737321096236,34321.35904761905,45.462751137750836
1699,1625702400,33934.31,32108.68,33880.79,47884.76,1573967671.27,32874.01,direct,,2021-07-08,0.2343647,-85.80764480469325,34073.34523809524,42.65510854294263
1700,1625788800,34076.49,32274.31,32874.01,25677.95,853165387.13,33804.2,direct,,2021-07-09,0.176414604,-90.08890202100768,33976.86476190476,45.974847111324806
1701,1625875200,34253.5,33030.16,33804.2,19345.51,651899496.99,33515.13,direct,,2021-07-10,0.194749683,-85.69740465016596,33881.61476190476,45.10104755901965
1702,1625961600,34595.69,33335.4,33515.13,15724.2,533337900.01,34249.3,direct,,2021-07-11,0.112904118,-87.27149023694746,33817.188095238096,47.81389103032862
1703,1626048000,34658.46,32660.38,34249.3,31074.01,1039311244.06,33088.51,direct,,2021-07-12,0.222584086,-82.33674655983884,33885.56380952381,44.10306055625187
1704,1626134400,33335.54,32206.14,33088.51,25562.97,837278173.94,32737.47,direct,,2021-07-13,0.261331964,-89.3812424696448,33895.082380952386,43.01580236973395
1705,1626220800,33099.2,31601.99,32737.47,27262.01,883070516.73,32820.5,direct,,2021-07-14,0.237889942,-90.05947091120257,33854.21857142857,43.37140328725164
1706,1626307200,33188.54,31133.75,32820.5,33647.48,1073939852.55,31867.46,direct,,2021-07-15,0.179779284,-90.01091838932302,33721.724285714285,40.26540453965013
1707,1626393600,32256.94,31046.14,31867.46,25602.04,812765644.4,31401.76,direct,,2021-07-16,0.228716444,-90.27624039341661,33712.57666666667,38.80307991608813
1708,1626480000,31966.25,31194.16,31401.76,27922.98,881285396.92,31546.64,direct,,2021-07-17,0.20665832,-90.3911097084591,33676.35238095238,39.53873767407356
1709,1626566400,32446.17,31131.67,31546.64,25079.04,796652696.45,31806.3,direct,,2021-07-18,0.22138821,-90.31828882505867,33537.89952380952,40.90975623431068
1710,1626652800,31907.17,30487.11,31806.3,38060.99,1179342118.61,30847.55,direct,,2021-07-19,0.219953012,-90.20894230911983,33364.58714285714,37.52611194274976
1711,1626739200,31063.88,29320.09,30847.55,43333.42,1291958152.32,29795.55,direct,,2021-07-20,0.226341851,-90.47582419111268,33073.83190476191,34.185018128919594
1712,1626825600,32814.13,29513.88,29795.55,48925.57,1538668590.41,32139.48,direct,,2021-07-21,0.212507581,-90.7733409677401,32934.93142857143,45.77028414994195
1713,1626912000,32604.4,31738.48,32139.48,24409.69,785311959.3,32299.47,direct,,2021-07-22,0.22701388,-90.02373998166642,32875.71047619048,46.46302052637381
1714,1626998400,33637.93,32012.62,32299.47,23478.17,765209760.41,33637.92,direct,,2021-07-23,0.195748351,-88.98850272821899,32867.776190476194,51.988499617269504
1715,1627084800,34519.75,33429.09,33637.92,20217.05,686017155.75,34282.56,direct,,2021-07-24,0.160466263,-79.78951962140373,32848.71523809524,54.428069603844726
1716,1627171200,35382.63,33892.36,34282.56,22685.72,781929775.48,35369.93,direct,,2021-07-25,0.232846733,-75.16005299021751,32852.6180952381,58.279014808138996
1717,1627257600,40553.85,35270.24,35369.93,100269.43,3840983132.28,37269.52,direct,,2021-07-26,0.226059303,-67.61647497567964,33022.46238095238,64.00191899174571
1718,1627344000,39535.5,36422.45,37269.52,58179.65,2197490232.78,39496.69,direct,,2021-07-27,0.258985643,-54.72026639244712,33272.892380952384,69.31624927499705
1719,1627430400,40906.09,38809.89,39496.69,66747.14,2662886395.8,40030.01,direct,,2021-07-28,0.200178362,-39.73774176947721,33565.71238095238,70.44155358405615
1720,1627516800,40633.62,39281.83,40030.01,31540.85,1257968294.92,40030.52,direct,,2021-07-29,0.192224691,-35.958406098481866,33906.49857142857,70.4426699169624
1721,1627603200,42301.76,38346.18,40030.52,42436.67,1698014609.78,42231.83,direct,,2021-07-30,0.203721483,-35.83446818633375,34307.81428571428,74.85665525831429
1722,1627689600,42373.59,41065.61,42231.83,25355.65,1056705603.97,41474.72,direct,,2021-07-31,0.243022743,-21.245484078081795,34686.84238095238,70.93312301923474
1723,1627776000,42584.65,39471.54,41474.72,33625.25,1385907257.88,39870.76,direct,,2021-08-01,0.211888381,-26.172866197190466,34954.53095238095,63.35678764138602
1724,1627862400,40446.6,38698.01,39870.76,33109.34,1308894644.03,39158.53,direct,,2021-08-02,0.21594479,-36.54561264134312,35243.57952380952,60.27799580450647
1725,1627948800,39779.45,37679.22,39158.53,38225.1,1466921591.54,38189.3,direct,,2021-08-03,0.219239645,-40.95741363850116,35503.19047619047,56.270619357977985
1726,1628035200,39961.11,37526.24,38189.3,34035.77,1318983897.48,39738.56,direct,,2021-08-04,0.233055638,-46.9737692725965,35832.6219047619,60.761169364672085
1727,1628121600,41409.14,37330.04,39738.56,59748.14,2357831521.97,40888.18,direct,,2021-08-05,0.213871169,-36.2581062524059,36262.18,63.73697730632482
1728,1628208000,43363.62,39895.05,40888.18,48254.57,2009167763.65,42852.18,direct,,2021-08-06,0.208908105,-28.173220814801006,36807.438095238096,68.17714917733895
1729,1628294400,44731.51,42473.57,42852.18,50446.88,2199730007.61,44617.96,direct,,2021-08-07,0.178191847,-14.729458706028877,37429.8819047619,71.55000493187195
1730,1628380800,45310.33,43300.59,44617.96,39433.62,1745878741.47,43827.75,direct,,2021-08-08,0.220311621,-2.639461597925819,38002.33190476191,68.07285618463675
1731,1628467200,46476.01,42818.07,43827.75,49016.22,2219734084.88,46292.61,direct,,2021-08-09,0.163336282,-7.5188062322821425,38737.810952380954,72.55345184024591
1732,1628553600,46707.56,44663.2,46292.61,35319.34,1609844198.85,45601.03,direct,,2021-08-10,0.192681979,9.07779493419569,39490.45285714286,69.60202246259165
1733,1628640000,46763.89,45360.51,45601.03,30818.26,1421598811.69,45556.69,direct,,2021-08-11,0.135876102,4.695586028852076,40129.36761904762,69.40707570779215
1734,1628726400,46214.21,43786.4,45556.69,35460.2,1588850342.27,44425.52,direct,,2021-08-12,0.133120814,4.7020492455763865,40706.798571428575,64.44779080239367
1735,1628812800,47890.79,44260.38,44425.52,34442.64,1595718853.28,47832.93,direct,,2021-08-13,0.132203435,-2.485201984475991,41382.75142857143,71.13779033587633
1736,1628899200,48136.25,46049.28,47832.93,23828.49,1120499538.82,47102.03,direct,,2021-08-14,0.112466446,20.562166970358046,41993.20238095238,68.17433323041381
1737,1628985600,47390.93,45595.22,47102.03,18032.86,836663894.85,47015.94,direct,,2021-08-15,0.096996071,16.0120939475983,42547.77428571429,67.81598129532793
1738,1629072000,48064.42,45681.1,47015.94,28459.99,1332377363.69,45927.4,direct,,2021-08-16,0.166166642,15.804736684933188,42960.05428571428,63.28622912090887
1739,1629158400,47100.97,44438.79,45927.4,37125.87,1700658063.3,44684.43,direct,,2021-08-17,0.158366683,8.975409764242315,43207.089523809525,58.482594556541684
1740,1629244800,46024.97,44240.9,44684.43,30513.78,1377529230.43,44714.54,direct,,2021-08-18,0.168305235,1.1159862846210526,43430.16238095238,58.56464229719494
1741,1629331200,47044.06,43982.21,44714.54,33300.5,1511027965.43,46761.49,direct,,2021-08-19,0.158836252,1.7560044972451028,43750.68476190476,63.801893834739644
1742,1629417600,49377.5,46652.0,46761.49,36326.2,1742574002.38,49336.45,direct,,2021-08-20,0.040177148,15.86829996889223,44089.0,69.09394307704832
1743,1629504000,49809.82,48330.03,49336.45,22928.52,1125508731.91,48867.87,direct,,2021-08-21,0.193612781,33.52048007220602,44441.054761904765,67.16948700160573
1744,1629590400,49512.19,48119.98,48867.87,16835.81,822323898.98,49289.71,direct,,2021-08-22,0.214458633,30.614484936132378,44889.5761904762,68.03270910432312
1745,1629676800,50513.83,49048.25,49289.71,30374.33,1515250474.77,49521.06,direct,,2021-08-23,0.22032684,33.7869253218933,45383.03,68.52154680810975
1746,1629763200,49859.97,47580.66,49521.06,28718.08,1399185980.56,47690.54,direct,,2021-08-24,0.182663923,35.68954955272478,45835.47,60.622376496623374
1747,1629849600,49257.74,47135.07,47690.54,25061.09,1208134772.96,48996.44,direct,,2021-08-25,0.229688818,23.753810108016282,46276.32142857143,63.82619997581619
1748,1629936000,49358.2,46456.68,48996.44,34276.36,1618461768.41,46852.22,direct,,2021-08-26,0.222881084,32.90814357924725,46560.32333333333,55.79858770166445
1749,1630022400,49166.31,46376.81,46852.22,27872.76,1331637984.84,49088.1,direct,,2021-08-27,0.180725636,18.752776978484953,46857.27190476191,61.26888832875033
1750,1630108800,49306.47,48386.9,49088.1,12815.36,626553869.3,48918.9,direct,,2021-08-28,0.193895648,34.18810822610653,47062.07857142857,60.65711108085533
1751,1630195200,49653.49,47841.49,48918.9,18983.79,924625515.76,48794.26,direct,,2021-08-29,0.135159325,33.250052422332466,47298.579047619045,60.180405544241665
1752,1630281600,48878.11,46872.47,48794.26,29046.26,1392617744.31,46993.31,direct,,2021-08-30,0.15358631,32.79734869562686,47331.94571428571,53.62277886749773
1753,1630368000,48252.74,46713.72,46993.31,29947.56,1418199668.83,47159.26,direct,,2021-08-31,0.156563119,21.06013937937086,47406.147142857146,54.11889769276051
1754,1630454400,49062.05,46544.74,47159.26,31823.8,1520961266.36,48840.01,direct,,2021-09-01,0.126830002,22.709698547823383,47562.49571428572,58.9128879491512
1755,1630540800,50374.89,48632.7,48840.01,32516.15,1615790894.94,49280.77,direct,,2021-09-02,0.230664985,34.60914562315881,47793.6980952381,60.09055554091979
1756,1630627200,51056.15,48362.56,49280.77,38496.86,1926045807.12,50019.51,direct,,2021-09-03,0.248412279,38.03746993172372,47897.82095238095,62.05373614085903
1757,1630713600,50549.35,49501.12,50019.51,16795.12,839888927.54,49935.29,direct,,2021-09-04,0.175974159,43.494018439151844,48032.73809523809,61.681219371972
1758,1630800000,51890.18,49499.28,49935.29,21382.07,1084416553.08,51784.16,direct,,2021-09-05,0.204643496,43.3059626667005,48259.79619047619,66.44364776716465
1759,1630886400,52766.16,51035.68,51784.16,25623.3,1328373298.0,52693.32,direct,,2021-09-06,0.277663862,56.337297657461875,48581.98285714286,68.51582869792058
1760,1630972800,52919.24,43904.42,52693.32,83874.09,4055873734.71,46856.31,direct,,2021-09-07,0.25820258,62.78915698416226,48685.40571428571,48.015223440028166
1761,1631059200,47362.35,44475.76,46856.31,45638.83,2105187289.07,46073.45,direct,,2021-09-08,0.240637363,23.335419167673173,48750.11571428571,46.02611510521986
1762,1631145600,47335.29,45572.3,46073.45,32273.7,1499767099.51,46392.85,direct,,2021-09-09,0.195786385,18.680700745771045,48732.561428571425,46.990976169514276
1763,1631232000,47026.67,44198.27,46392.85,35701.24,1631276774.64,44853.1,direct,,2021-09-10,0.102293313,21.606845240890973,48519.06857142857,43.00024883325766
1764,1631318400,45987.63,44741.98,44853.1,14599.26,662298068.85,45166.12,direct,,2021-09-11,0.243307728,11.68808839279613,48342.79476190476,44.040687577667605
1765,1631404800,46403.5,44765.82,45166.12,16366.41,747181260.09,46049.72,direct,,2021-09-12,0.202703452,14.62417293491782,48188.509523809524,46.98260350307165
1766,1631491200,46821.84,43511.3,46049.72,42623.67,1909473369.72,44958.56,direct,,2021-09-13,0.19516655,21.408883417350054,47971.247619047615,43.912430976731514
1767,1631577600,47263.56,44776.37,44958.56,26751.25,1237183544.6,47129.01,direct,,2021-09-14,0.198660057,14.509936967207356,47944.50809523809,50.79959479479623
1768,1631664000,48457.3,46725.15,47129.01,26904.97,1282942628.56,48148.45,direct,,2021-09-15,0.150178275,30.343205647181044,47904.12761904762,53.67678802114429
1769,1631750400,48498.51,47050.55,48148.45,25702.33,1229076140.65,47764.47,direct,,2021-09-16,0.199533642,38.016007193279606,47947.5680952381,52.43302712401051
1770,1631836800,48172.36,46770.31,47764.47,18941.92,899242093.44,47297.98,direct,,2021-09-17,0.207110606,35.768653553419455,47862.32428571428,50.89024934514337
1771,1631923200,48808.0,47066.47,47297.98,15782.18,761079785.11,48312.46,direct,,2021-09-18,0.134076785,32.92574686626517,47833.4461904762,54.05624807422056
1772,1632009600,48376.3,46864.5,48312.46,14044.93,668723282.36,47251.76,direct,,2021-09-19,0.167437745,40.417084700739174,47759.99380952381,50.397867123971324
1773,1632096000,47340.49,42552.63,47251.76,64374.41,2849781014.82,42925.46,direct,,2021-09-20,0.233008272,33.267378057979634,47566.28666666667,38.849159196766294
1774,1632182400,43625.93,39767.17,42925.46,70924.75,2972565920.07,40709.59,direct,,2021-09-21,0.27379852,3.46166035707455,47259.159523809525,34.4897858183231
1775,1632268800,44012.22,40589.07,40709.59,42391.1,1807576533.35,43576.15,direct,,2021-09-22,0.248270572,-11.4139894789276,47008.49952380952,43.34646475585873
1776,1632355200,44994.17,43108.42,43576.15,34506.88,1522818255.74,44893.87,direct,,2021-09-23,0.27214612,9.498138041477217,46799.59952380952,46.90032641452411
1777,1632441600,45143.18,40807.2,44893.87,60130.03,2565373998.35,42848.41,direct,,2021-09-24,0.212298795,19.4003659141214,46458.118571428575,42.44896232759419
1778,1632528000,42992.94,41710.08,42848.41,18046.04,767641976.96,42721.91,direct,,2021-09-25,0.211100266,5.583712033706516,46114.624285714286,42.18231826705164
1779,1632614400,43928.49,40825.4,42721.91,27847.04,1187820024.18,43201.79,direct,,2021-09-26,0.21847245,5.372995292106195,45705.94,43.62891681230123
1780,1632700800,44360.41,42139.24,43201.79,26251.27,1140232492.25,42187.51,direct,,2021-09-27,0.243345968,9.413447548862537,45205.66333333334,41.27810944429052
1781,1632787200,42781.24,40924.13,42187.51,31946.42,1335757058.57,41056.79,direct,,2021-09-28,0.261005425,2.8323512107411934,44929.49571428572,38.770141973724506
1782,1632873600,42603.18,40790.67,41056.79,26354.27,1100252801.68,41539.43,direct,,2021-09-29,0.247487102,-4.6772833794487845,44713.590000000004,40.433765933259124
1783,1632960000,44106.6,41436.79,41539.43,33984.98,1469981944.79,43829.34,direct,,2021-09-30,0.168323631,-0.5091540333409168,44591.5180952381,47.69506560662824
1784,1633046400,48470.13,43304.82,43829.34,53577.95,2498575570.28,48164.35,direct,,2021-10-01,0.135853435,16.50608187528539,44749.19666666667,58.106628041220596
1785,1633132800,48347.69,47468.49,48164.35,16062.18,769022184.37,47669.02,direct,,2021-10-02,0.219774523,48.09360021320438,44868.38238095238,56.71738366668079
1786,1633219200,49185.34,47137.07,47669.02,18588.83,895606844.23,48234.05,direct,,2021-10-03,0.171933553,44.884125695563824,44972.398095238095,57.952353153552274
1787,1633305600,49501.21,46944.28,48234.05,34394.0,1664027525.19,49276.91,direct,,2021-10-04,0.240612675,49.337708096164675,45178.03380952381,60.209015551955304
1788,1633392000,51885.03,49087.72,49276.91,40687.89,2049372160.16,51504.27,direct,,2021-10-05,0.239979361,57.10552024015413,45386.379523809526,64.58128382385824
1789,1633478400,55656.67,50439.32,51504.27,64415.98,3444996109.53,55345.85,direct,,2021-10-06,0.245985159,73.27960025631073,45729.112857142856,70.58471259739045
1790,1633564800,55359.77,53391.93,55343.24,33806.76,1836529821.85,53797.21,direct,,2021-10-07,0.245090948,90.26302936699571,46016.38619047619,65.746712598911
1791,1633651200,56047.91,53666.09,53796.22,29127.91,1592265868.06,53949.29,direct,,2021-10-08,0.230736813,88.78118233003987,46333.11523809524,65.99321835269322
1792,1633737600,55485.2,53696.32,53949.29,14593.95,799607238.61,54968.04,direct,,2021-10-09,0.232226658,89.46895288632112,46650.04761904762,67.67159446181546
1793,1633824000,56473.63,54131.52,54968.04,23094.98,1276001425.96,54700.24,direct,,2021-10-10,0.27409338,90.15773300002698,47004.73714285715,66.73913075723223
1794,1633910400,57825.98,54448.68,54700.24,31803.75,1805863526.52,57498.8,direct,,2021-10-11,0.264758252,90.09962566691738,47698.70571428571,71.20451341744285
1795,1633996800,57646.93,54098.22,57498.8,33966.65,1913353762.18,56010.9,direct,,2021-10-12,0.269059031,90.56422873569394,48427.339523809525,66.12182243369462
1796,1634083200,57768.98,54279.61,56010.9,34054.43,1906230334.0,57369.0,direct,,2021-10-13,0.282963871,90.29896489862757,49084.141904761906,68.34307336041275
1797,1634169600,58514.76,56854.38,57369.0,28061.61,1617497364.76,57359.21,direct,,2021-10-14,0.24816175,90.50571484144594,49677.729523809525,68.30830479948216
1798,1634256000,62889.98,56885.66,57359.21,62053.36,3737889743.83,61684.96,direct,,2021-10-15,0.196500695,90.48641167070322,50574.70809523809,74.48494298269021
1799,1634342400,62341.46,60153.79,61684.96,22943.96,1404879137.37,60877.77,direct,,2021-10-16,0.19699345,91.12344977689214,51439.27285714286,71.6776391173284
1800,1634428800,61698.1,59050.3,60877.77,23336.32,1414498881.98,61520.54,direct,,2021-10-17,0.194210426,90.97635886491128,52311.59428571429,72.56438690344677
1801,1634515200,62662.72,59925.93,61520.54,50489.09,3113486441.7,62038.16,direct,,2021-10-18,0.219695382,91.03852172816553,53256.86333333333,73.28964153374176
1802,1634601600,64468.7,61410.11,62038.16,42983.11,2706420467.09,64283.97,direct,,2021-10-19,0.200892236,91.08208768163206,54362.91952380953,76.22609431792941
1803,1634688000,66980.66,63543.7,64283.97,45364.94,2978059285.56,66021.02,direct,,2021-10-20,0.20837938,91.35839386698282,55528.70952380952,78.2205071507525
1804,1634774400,66645.73,62076.16,66021.02,62097.42,3962470063.85,62283.96,direct,,2021-10-21,0.174525442,91.54863059434828,56407.50095238096,65.49131923556266
1805,1634860800,63731.17,60017.23,62283.96,40476.42,2504718475.2,60693.59,direct,,2021-10-22,0.253243808,91.00839209620152,57004.13142857143,60.94586681486974
1806,1634947200,61733.43,59705.11,60693.59,16232.5,990360071.85,61313.09,direct,,2021-10-23,0.248569423,90.73717300177096,57653.84904761905,62.05076985041183
1807,1635033600,61481.25,59529.34,61313.09,19158.07,1158838824.68,60863.56,direct,,2021-10-24,0.254327958,90.79589792389193,58255.25428571429,60.708594087284624
1808,1635120000,63709.97,60658.35,60863.56,24693.91,1549308691.98,63089.04,direct,,2021-10-25,0.222657087,90.69525622330588,58912.97476190477,64.77124252898994
1809,1635206400,63290.04,59868.68,63089.04,28107.19,1738003094.57,60315.68,direct,,2021-10-26,0.251482069,90.98803366423053,59332.56571428572,56.878514240536745
1810,1635292800,61473.0,58128.18,60315.68,45852.35,2719093218.08,58464.42,direct,,2021-10-27,0.183592207,90.540856142589,59481.06904761904,52.297402391745976
1811,1635379200,62252.08,58145.43,58464.42,51251.1,3090102767.38,60610.11,direct,,2021-10-28,0.236351017,90.21542555100778,59805.49285714286,56.65498886220081
1812,1635465600,62967.45,60269.97,60610.11,35214.62,2168021242.77,62282.5,direct,,2021-10-29,0.184694366,90.53442167964789,60202.31238095238,59.74182342023518
1813,1635552000,62371.52,60774.38,62282.5,15917.35,979987095.61,61891.91,direct,,2021-10-30,0.129996441,90.75828587148789,60532.020476190475,58.69056195784797
1814,1635638400,62420.57,60022.06,61891.91,19359.29,1181933822.61,61349.75,direct,,2021-10-31,0.127753821,90.66648732876382,60848.66380952381,57.18632756655042
1815,1635724800,62482.31,59554.88,61349.75,31925.65,1955088666.05,60960.98,direct,,2021-11-01,0.178020341,90.54876053207661,61013.52952380952,56.07644338395559
1816,1635811200,64283.57,60677.48,60960.98,36009.96,2260756044.28,63260.05,direct,,2021-11-02,0.136687662,90.45197005128412,61358.72714285714,60.908301057277065
1817,1635897600,63553.52,61057.89,63260.05,29618.09,1852233940.61,62929.93,direct,,2021-11-03,0.10790678,90.7592351300785,61623.53333333333,59.88954091897152
1818,1635984000,63102.86,60745.84,62929.93,23030.57,1420765190.91,61448.47,direct,,2021-11-04,0.235856906,90.67672322407365,61818.259999999995,55.410449676657954
1819,1636070400,62621.97,60789.16,61448.47,20540.56,1262030165.48,61019.66,direct,,2021-11-05,0.206816951,90.41763607033906,61786.57904761905,54.1480939419628
1820,1636156800,61594.16,60130.85,61019.66,15432.25,939530051.87,61529.76,direct,,2021-11-06,0.251763903,90.31657063915549,61817.6261904762,55.44835026781047
1821,1636243200,63309.57,61406.56,61529.76,14937.9,929571983.79,63302.78,direct,,2021-11-07,0.208643281,90.36345463353989,61902.49476190477,59.72363321884099
1822,1636329600,67755.46,63302.78,63302.78,39774.17,2614939972.01,67549.14,direct,,2021-11-08,0.210657951,90.59920112041343,62164.92238095238,67.71453772431028
1823,1636416000,68514.26,66312.42,67549.14,32745.53,2209551778.82,66939.24,direct,,2021-11-09,0.165779203,91.14987004396424,62291.363809523806,65.69836956461697
1824,1636502400,68978.64,63196.25,66939.24,50591.31,3365466815.36,64926.06,direct,,2021-11-10,0.252902834,91.02947297629429,62239.222857142864,59.41032750926453
1825,1636588800,65585.68,64130.37,64926.06,21475.67,1393819061.45,64820.8,direct,,2021-11-11,0.225301142,90.71171806946928,62360.024761904766,59.091868156693415
1826,1636675200,65466.0,62315.02,64820.8,32742.19,2090846686.0,64156.3,direct,,2021-11-12,0.219882593,90.65833434330764,62524.915714285715,57.01412976694118
1827,1636761600,64967.34,63406.98,64156.3,12719.98,815997863.99,64409.56,direct,,2021-11-13,0.192644463,90.52495360364287,62672.36666666666,57.62566618921812
1828,1636848000,65509.06,63616.33,64409.56,14680.72,947303706.23,65509.06,direct,,2021-11-14,0.226987612,90.52369520556692,62893.58095238095,60.26835750981455
1829,1636934400,66335.42,63442.58,65509.06,25263.23,1639253320.63,63614.06,direct,,2021-11-15,0.209741325,90.64290839939287,62918.581904761915,54.01573114125532
1830,1637020800,63614.53,58745.71,63614.06,61509.16,3740808475.72,60108.9,direct,,2021-11-16,0.269360442,90.32361537067037,62908.735238095236,44.76466516252149
1831,1637107200,60837.09,58566.05,60108.9,43164.9,2582737930.61,60365.6,direct,,2021-11-17,0.176166021,79.68095260732169,62999.26761904763,45.500811674582756
1832,1637193600,60964.37,56535.61,60365.6,63523.43,3718546724.95,56930.68,direct,,2021-11-18,0.223254256,80.29476865790467,62824.056666666664,38.170101865586844
1833,1637280000,58403.92,55655.03,56930.68,36833.38,2107344590.7,58136.22,direct,,2021-11-19,0.21196446,57.96983790795771,62626.614761904755,41.71907723277359
1834,1637366400,59901.9,57450.63,58136.22,16773.71,985075173.7,59769.66,direct,,2021-11-20,0.107959164,64.58612281999254,62525.555238095236,46.22315631869427
1835,1637452800,60058.65,58575.6,59769.66,14990.7,888045056.17,58700.83,direct,,2021-11-21,0.198491909,73.72038445173614,62399.41619047619,43.83589689194653
